ID	Region	Plot_ID	Species	time_no7	censor	ht	Dsurf	Sub	Subtype	Decay	M_L	status	cover	spot	yellowing	wilting	herbivory	Canopy_cv	
13	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	6.2	40	log	CWD_halfD	4	M	L	0	0	0	0	0	60	
14	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	6.1	35	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
15	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	4.6	25	log	CWD_halfD	4	M	L	0	0	0	0	0	60	
16	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	6.2	15	log	CWD_halfD	4	M	L	0	0	0	0	0	60	
17	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	5	15	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
18	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	5	15	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
19	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	1	7.9	15	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
20	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	3	40	log	CWD_halfD	4	M	L	0	0	0	0	1	60	
21	LPP	LPP_02	Chamaecyparis_obtusa_formosana	3	1	5.1	25	log	CWD_halfD	4	M	M	0	0	0	0	1	60	
22	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	1	4.4	25	log	CWD_halfD	4	M	D	0	0	0	0	0	60	
23	LPP	LPP_02	Chamaecyparis_obtusa_formosana	5	0	7.3	40	log	CWD_halfD	4	M	L	0	0	0	0	0	60	
1	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	7.5	125	log	CWD_halfD	4	M	L	0	0	0	0	0	65	
2	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	4.1	135	log	CWD_halfD	4	M	L	0	0	1	0	1	65	
3	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	12.8	135	log	CWD_halfD	4	M	L	0	0	0	1	0	65	
4	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	8.5	135	log	CWD_halfD	4	M	L	0	0	0	1	0	65	
5	LPP	LPP_03	Chamaecyparis_obtusa_formosana	2	1	5.5	135	log	CWD_halfD	4	L	H	0	0	0	0	1	65	
6	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	7.1	135	log	CWD_halfD	4	M	L	0	0	0	0	0	65	
7	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	4.3	135	log	CWD_halfD	4	L	L	0	0	0	1	0	65	
8	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	3	135	log	CWD_halfD	4	L	L	0	0	0	0	0	65	
9	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	6.1	50	log	CWD_halfD	4	M	L	0	0	0	0	0	65	
10	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	6	50	log	CWD_halfD	4	M	L	0	0	0	1	0	65	
11	LPP	LPP_03	Chamaecyparis_obtusa_formosana	5	0	7.2	100	log	CWD_halfD	4	M	L	0	0	0	0	0	65	
1	LPP	LPP_04	Chamaecyparis_obtusa_formosana	5	0	5.1	0	soil	soil		L	L	0	0	0	0	0	60	
2	LPP	LPP_04	Chamaecyparis_obtusa_formosana	5	0	5.4	0	soil	soil		M	L	0	0	0	0	0	60	
3	LPP	LPP_04	Chamaecyparis_obtusa_formosana	3	1	6.2	0	soil	soil		L	H	0	0	0	0	1	60	
4	LPP	LPP_04	Chamaecyparis_obtusa_formosana	5	0	4.6	0	soil	soil		M	L	0	0	0	0	0	60	
5	LPP	LPP_04	Chamaecyparis_obtusa_formosana	5	0	5.4	0	soil	soil		M	L	0	0	0	0	0	60	
6	LPP	LPP_04	Chamaecyparis_obtusa_formosana	4	1	6.2	0	soil	soil		M	D	0	1	0	1	1	60	
7	LPP	LPP_04	Chamaecyparis_obtusa_formosana	5	0	6.7	0	soil	soil		M	L	0	0	1	0	0	60	
8	LPP	LPP_04	Chamaecyparis_obtusa_formosana	5	0	5.5	0	soil	soil		L	L	0	0	0	0	0	60	
1	YYL	YYL_01	Chamaecyparis_obtusa_formosana	4	1	5.5	165	mat	mat		M	D	0	0	0	0	0	70	
2	YYL	YYL_01	Chamaecyparis_obtusa_formosana	4	1	7.2	162	mat	mat		M	D	0	0	0	0	0	70	Sphagnum
3	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	0	5.2	162	mat	mat		M	L	0	0	0	0	0	70	Sphagnum
4	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	1	5.5	162	mat	mat		M	D	0	0	0	0	1	70	Sphagnum
5	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	1	8.7	162	mat	mat		M	D	0	1	0	1	0	70	Sphagnum
6	YYL	YYL_01	Chamaecyparis_obtusa_formosana	2	1	9.3	161	mat	mat		M	D	0	0	0	0	0	70	Sphagnum
7	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	1	5.5	161	mat	mat		M	D	0	0	0	0	1	70	
8	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	0	4.9	158	mat	mat		L	L	0	0	0	0	1	70	
9	YYL	YYL_01	Chamaecyparis_obtusa_formosana	4	1	4.9	160	mat	mat		M	D	0	0	0	0	0	70	
10	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	0	5.1	158	mat	mat		M	L	0	0	0	0	0	70	Sphagnum
11	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	0	5.8	157	mat	mat		L	L	0	0	0	0	0	70	
12	YYL	YYL_01	Chamaecyparis_obtusa_formosana	4	1	4.5	157	mat	mat		M	D	0	0	0	0	1	70	
13	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	0	5.6	157	mat	mat		M	L	0	0	0	0	0	70	
14	YYL	YYL_01	Chamaecyparis_obtusa_formosana	5	0	3.6	157	mat	mat		M	L	0	0	0	1	0	70	
1	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	5.7	75	log	CWD_halfD	3	M	L	0	0	0	0	0	60	
2	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	1	7.8	78	log	CWD_halfD	3	M	D	0	0	0	0	1	60	
3	YYL	YYL_02	Chamaecyparis_obtusa_formosana	2	1	8.2	78	log	CWD_halfD	3	M	M	0	0	0	0	1	60	
4	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	4.9	78	log	CWD_halfD	3	M	L	0	0	0	0	0	60	
5	YYL	YYL_02	Chamaecyparis_obtusa_formosana	3	1	7.2	82	log	CWD_halfD	3	M	M	0	0	0	0	1	60	
6	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	8	85	log	CWD_halfD	3	M	L	0	0	0	0	0	60	
7	YYL	YYL_02	Chamaecyparis_obtusa_formosana	4	1	10.5	80	log	CWD_halfD	3	M	D	0	0	0	0	1	60	
8	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	12.5	80	log	CWD_halfD	3	M	L	0	0	0	1	1	60	
9	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	1	3.2	80	log	CWD_halfD	3	M	D	1	0	0	0	0	60	
10	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	4	80	log	CWD_halfD	3	M	L	0	0	0	0	0	60	
11	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	7.1	80	log	CWD_halfD	3	M	L	0	0	0	0	0	60	
12	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	3.7	85	log	CWD_halfD	3	M	L	0	0	0	0	1	60	
13	YYL	YYL_02	Chamaecyparis_obtusa_formosana	5	0	4.5	78	log	CWD_halfD	3	M	L	0	0	0	0	1	60	
1	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	1	7.3	105	mat	mat		M	D	0	0	0	0	0	50	
2	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	5.3	100	mat	mat		M	L	0	0	0	0	0	50	
3	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	4.1	35	mat	mat		M	L	0	0	1	0	0	50	
4	YYL	YYL_03	Chamaecyparis_obtusa_formosana	4	1	3.2	40	mat	mat		M	M	0	0	0	0	0	50	
5	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	3.5	27	mat	mat		M	L	0	0	0	0	0	50	
6	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	4.1	45	mat	mat		M	L	0	0	0	0	0	50	
7	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	3.7	103	mat	mat		M	L	0	0	0	0	1	50	
8	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	4.7	37	mat	mat		M	L	0	0	0	0	1	50	
9	YYL	YYL_03	Chamaecyparis_obtusa_formosana	4	1	6.1	28	mat	mat		M	H	0	0	0	0	1	50	
10	YYL	YYL_03	Chamaecyparis_obtusa_formosana	5	0	7.1	50	mat	mat		M	L	0	0	0	0	0	50	
1	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	3.5	41	mat	mat		M	L	0	0	0	0	0	55	
2	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	4.5	40	mat	mat		M	L	0	1	0	0	0	55	
3	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	3.5	43	mat	mat		M	L	0	1	0	0	0	55	
4	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	5.4	42	mat	mat		M	L	0	0	0	0	0	55	
5	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	6.4	42	mat	mat		M	L	0	0	0	0	1	55	
6	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	3.9	40	mat	mat		M	L	0	0	0	0	0	55	
7	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	7	40	mat	mat		M	L	0	0	0	0	1	55	
8	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	7.1	35	mat	mat		M	L	0	0	0	0	0	55	
9	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	4.2	36	mat	mat		M	L	0	0	0	0	0	55	
10	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	5.1	34	mat	mat		M	L	0	0	0	0	0	55	
11	YYL	YYL_04	Chamaecyparis_obtusa_formosana	3	1	4.8	50	mat	mat		M	M	0	0	0	0	1	55	
12	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	0	3.8	45	mat	mat		M	L	0	0	1	0	0	55	
13	YYL	YYL_04	Chamaecyparis_obtusa_formosana	5	1	2.8	40	mat	mat		M	D	0	0	1	0	1	55	
1	TMS	TMS_03	Tsuga	3	1	13.5	0	soil	soil	6	L	H	0	0	0	0	1	55	
2	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	5.6	0	soil	soil	6	L	H	0	0	0	0	1	55	
3	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	4.9	0	soil	soil	6	M	H	0	0	0	0	1	55	
4	TMS	TMS_03	Chamaecyparis_obtusa_formosana	2	1	3.7	0	soil	soil	6	M	H	0	0	0	0	1	55	
5	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	5.3	0	soil	soil	6	M	H	0	0	0	0	1	55	
6	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	6.6	0	soil	soil	6	M	H	0	0	0	0	1	55	
7	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	5.7	0	soil	soil	6	L	L	0	0	0	0	0	55	
8	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	5	0	soil	soil	6	M	L	0	0	0	0	0	55	
9	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	3.8	0	soil	soil	6	M	D	0	0	0	0	1	55	
10	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6.5	0	soil	soil	6	L	L	0	0	0	0	1	55	
11	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	5.6	0	soil	soil	6	L	L	0	0	0	0	1	55	
12	TMS	TMS_03	Chamaecyparis_obtusa_formosana	2	1	3.7	0	soil	soil	6	L	M	0	0	0	0	1	55	
13	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4	0	soil	soil	6	L	L	1	0	1	0	1	55	
14	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	7	0	soil	soil	6	M	M	0	0	0	0	1	55	
15	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	5.2	0	soil	soil	6	M	D	0	0	0	0	1	55	
16	TMS	TMS_03	Chamaecyparis_obtusa_formosana	2	1	5	0	soil	soil	6	M	H	0	0	0	0	1	55	
17	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.6	0	soil	soil	6	L	L	0	0	0	0	1	55	
18	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	3.8	0	soil	soil	6	L	L	0	0	0	0	1	55	
19	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.3	0	soil	soil	6	L	L	0	0	0	0	1	55	
20	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.6	0	soil	soil	6	L	L	0	0	0	0	1	55	
21	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	5.4	0	soil	soil	6	L	L	0	0	0	0	1	55	
22	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6.4	0	soil	soil	6	L	L	0	0	0	0	1	55	
23	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	6	0	soil	soil	6	L	D	0	0	0	0	1	55	
24	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	5.4	0	soil	soil	6	L	H	0	0	0	0	1	55	
25	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.3	0	soil	soil	6	L	L	0	0	0	0	1	55	
26	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.1	0	soil	soil	6	L	L	0	0	0	0	0	55	
27	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6.2	0	soil	soil	6	L	L	1	0	0	0	1	55	
28	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	2.6	0	soil	soil	6	L	L	1	0	0	1	1	55	
29	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	5.3	0	soil	soil	6	L	H	0	0	0	0	1	55	
30	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.5	0	soil	soil	6	L	L	0	0	0	0	1	55	
31	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	6.1	0	soil	soil	6	L	H	0	0	0	0	1	55	
32	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	5	0	soil	soil	6	L	H	0	0	0	0	1	55	
33	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	5.7	0	soil	soil	6	L	H	0	0	0	0	1	55	
34	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6.1	0	soil	soil	6	L	L	0	0	0	1	1	55	
35	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.8	0	soil	soil	6	M	L	0	0	0	0	0	55	
36	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6.5	0	soil	soil	6	M	L	0	0	0	0	0	55	
37	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	6.3	0	soil	soil	6	M	H	0	0	0	0	1	55	
38	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	4.2	0	soil	soil	6	L	M	0	0	0	0	1	55	
39	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	3.5	0	soil	soil	6	M	L	0	0	1	0	0	55	
40	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	3.5	0	soil	soil	6	M	L	0	0	0	0	0	55	
41	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6.1	0	soil	soil	6	M	L	0	0	0	0	0	55	
42	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	6.1	0	soil	soil	6	M	M	0	0	1	0	0	55	
43	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	5.6	0	soil	soil	6	M	H	0	0	0	0	1	55	
44	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	4.7	0	soil	soil	6	L	M	0	0	0	0	1	55	
45	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	5.2	0	soil	soil	6	L	L	0	0	0	0	1	55	
46	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	5.6	0	soil	soil	6	L	D	0	0	1	0	0	55	
47	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	6.6	0	soil	soil	6	L	D	1	0	0	0	0	55	
48	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	6	0	soil	soil	6	L	L	0	0	0	0	0	55	
49	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.6	0	soil	soil	6	L	L	0	0	0	0	0	55	
50	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.7	0	soil	soil	6	L	L	0	0	0	0	0	55	
51	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.2	0	soil	soil	6	L	L	0	0	0	0	1	55	
52	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	4.6	0	soil	soil	6	L	L	0	0	0	0	0	55	
53	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	1	4.5	0	soil	soil	6	L	D	0	0	1	0	0	55	
54	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	3	0	soil	soil	6	M	L	0	0	1	0	0	55	
55	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	5.1	0	soil	soil	6	L	L	0	0	0	0	0	55	
56	TMS	TMS_03	Chamaecyparis_obtusa_formosana	5	0	2	0	soil	soil	6	L	L	0	0	1	0	1	55	
57	TMS	TMS_03	Chamaecyparis_obtusa_formosana	3	1	3.7	0	soil	soil	6	L	M	0	0	0	0	1	55	
1	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	2.5	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
2	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4	45	log	CWD_D	5	M	L	1	0	0	0	0	80	
3	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	2.7	45	log	CWD_D	5	M	L	0	1	0	0	0	80	
4	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.6	45	log	CWD_D	5	M	L	0	1	0	0	0	80	
5	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3	45	log	CWD_D	5	M	L	1	0	0	0	0	80	
6	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.2	45	log	CWD_D	5	M	L	0	1	0	0	0	80	
7	TMS	TMU_01	Chamaecyparis_obtusa_formosana	2	1	2.3	45	log	CWD_D	5	M	M	0	0	0	0	1	80	
8	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.6	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
9	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
10	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4.2	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
11	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
12	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	2.5	45	log	CWD_D	5	M	L	0	0	0	0	1	80	
13	TMS	TMU_01	Chamaecyparis_obtusa_formosana	2	1	3.5	45	log	CWD_D	5	M	M	0	0	0	0	1	80	
14	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.2	45	log	CWD_D	5	M	L	0	1	0	0	0	80	
15	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.8	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
16	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	1	2.5	45	log	CWD_D	5	M	D	0	0	0	0	0	80	
17	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
18	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.5	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
19	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	2.4	45	log	CWD_D	5	M	L	0	0	0	0	1	80	
20	TMS	TMU_01	Chamaecyparis_obtusa_formosana	3	1	4.2	18	log	CWD_D	5	L	M	0	0	0	0	1	80	
21	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4	18	log	CWD_D	5	L	L	0	0	0	0	0	80	
22	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	2.2	18	log	CWD_D	5	L	L	0	0	0	0	0	80	
23	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	2.9	18	log	CWD_D	5	L	L	0	0	0	0	0	80	
24	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.1	18	log	CWD_D	5	L	L	1	0	0	0	0	80	
25	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4.8	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
26	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	4.5	45	log	CWD_D	5	M	L	0	0	0	0	0	80	
27	TMS	TMU_01	Chamaecyparis_obtusa_formosana	5	0	3.5	18	log	CWD_D	5	M	L	0	0	0	0	0	80	
1	TMS	TMU_02	Chamaecyparis_obtusa_formosana	4	1	3.5	0	mat	mat		M	D	0	0	0	0	0	80	
2	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3.2	0	mat	mat		L	L	0	0	0	0	0	80	
3	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4	0	mat	mat		L	L	0	0	0	0	0	80	
4	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4.6	0	mat	mat		L	L	0	1	0	0	0	80	
5	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4.1	0	mat	mat		L	L	0	0	0	0	0	80	
6	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3.8	0	mat	mat		M	L	1	0	0	0	0	80	
7	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3.7	0	mat	mat		L	L	0	0	0	0	1	80	
8	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	5	0	mat	mat		M	L	0	0	0	0	0	80	
9	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4.5	0	mat	mat		L	L	0	0	0	0	1	80	
10	TMS	TMU_02	Chamaecyparis_obtusa_formosana	4	1	2.8	0	mat	mat		L	D	1	0	0	0	0	80	
11	TMS	TMU_02	Chamaecyparis_obtusa_formosana	2	1	4	0	mat	mat		L	M	0	0	0	0	1	80	
12	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4	0	mat	mat		L	L	0	0	0	0	1	80	
13	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4	0	mat	mat		L	L	0	0	0	0	1	80	
14	TMS	TMU_02	Chamaecyparis_obtusa_formosana	2	1	4	0	mat	mat		L	D	0	0	0	0	0	80	
15	TMS	TMU_02	Chamaecyparis_obtusa_formosana	4	1	3.5	0	mat	mat		L	D	1	0	0	0	0	80	
16	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	4.2	0	mat	mat		L	L	0	0	0	0	1	80	
17	TMS	TMU_02	Chamaecyparis_obtusa_formosana	2	1	3.1	0	mat	mat		L	M	0	0	0	0	1	80	
18	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3	0	mat	mat		M	L	0	0	0	0	1	80	
19	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	2.9	0	mat	mat		M	L	0	0	0	0	1	80	
20	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3	0	mat	mat		M	L	0	1	0	0	1	80	
21	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3.4	0	mat	mat		M	L	0	0	0	0	0	80	
22	TMS	TMU_02	Chamaecyparis_obtusa_formosana	3	1	3.5	0	mat	mat		L	M	0	0	0	0	1	80	
23	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3.5	0	mat	mat		M	L	0	1	0	0	1	80	
24	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	3	0	mat	mat		M	L	0	0	0	0	0	80	
25	TMS	TMU_02	Chamaecyparis_obtusa_formosana	2	1	2.5	0	mat	mat		L	M	0	0	0	0	1	80	
26	TMS	TMU_02	Chamaecyparis_obtusa_formosana	2	1	2.9	0	mat	mat		L	M	0	0	0	0	1	80	
27	TMS	TMU_02	Chamaecyparis_obtusa_formosana	2	1	2	0	mat	mat		L	M	0	0	0	0	1	80	
28	TMS	TMU_02	Chamaecyparis_obtusa_formosana	5	0	2.9	0	mat	mat		L	L	0	0	0	0	0	80	
1	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	5.9	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
2	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	5.1	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
3	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4.1	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
4	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	1	4.5	120	stump	CWD_halfD	3.5	M	M	0	0	0	0	1	75	
5	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	5.5	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
6	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	5	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
7	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4.5	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
8	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4	120	stump	CWD_halfD	3.5	M	L	0	1	0	0	1	75	
9	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	5.1	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
10	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	3.5	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	0	75	
11	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	3.1	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
12	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
13	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	0	75	
14	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4.8	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
15	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	1	3.6	120	stump	CWD_halfD	3.5	M	H	0	0	0	0	1	75	
16	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	7	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
17	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	0	4.5	120	stump	CWD_halfD	3.5	M	L	0	0	0	0	1	75	
18	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	1	5.1	80	stump	CWD_halfD	3.5	M	H	0	0	0	0	1	75	
19	TMS	TMU_03	Chamaecyparis_obtusa_formosana	5	1	2.4	80	stump	CWD_halfD	3.5	L	M	1	0	0	0	0	75	
20	TMS	TMU_03	Chamaecyparis_obtusa_formosana	2	1	2.6	80	stump	CWD_halfD	3.5	L	M	0	0	0	0	1	75	
